state,city_slug,address_slug,locator_url,http_status,final_url,bytes,sha256,hydration_object_count,entity_ids,yext_c_openDate_raw,yext_c_openDate,yext_c_openDate_path,yext_c_openDate_source,yext_c_openDate_all,yext_c_openDate_candidate_count,yext_c_approvalDate_raw,yext_c_approvalDate,yext_c_approvalDate_path,yext_c_approvalDate_source,yext_c_approvalDate_all,yext_c_approvalDate_candidate_count,parse_status,error,retrieved_at_utc
FL,pace,4874-highway-90,https://locations.7brew.com/fl/pace/4874-highway-90,200,https://locations.7brew.com/fl/pace/4874-highway-90,459688,d93c0e3c416bc594abcdf0959799688a128e69691a096d8b58e55b25eb4e7f04,1,,th%20speed%20and%20a%20smile.%20Visit%20our%20drive-thru%20today%20at%204874%20Highway%2090%22%2C%22c_openDate%22%3A%222025-12-15%22%2C%22c_pageTitle%22%3A%22Drive-Thru%20Coffee%20in%20Pace%2C%20FL%20%7C%20Visit%207%20Brew%20at%204874%20Highway%2090%22%2C%22c_pagesURL%22%3A%22https%3A%2F%2Flocations.7brew.com%2Ffl%2Fpace%2F4874-highway-90%22%2C%22c_promoBanner1%22%3A%7B%22button%22%3A%7B%22label%22%3A%22Apply%20Today%22%2C%22link%22%3A%22https%3A%2F%2F7crew.7brewcareers.com%2F%22%2C%22linkType%2,2025-12-15,offset:39602,raw_layer[0],2025-12-15,32,,,,,,0,FOUND,,2026-07-12T22:52:17.737920+00:00
FL,palm-bay,111-valor-dr-se,https://locations.7brew.com/fl/palm-bay/111-valor-dr-se,200,https://locations.7brew.com/fl/palm-bay/111-valor-dr-se,513163,2a77c862bb7109c360291fbfd38ef34094fdc51d708c1ea9718ff0d73c86c626,1,,,,,,,0,,,,,,0,FIELD_NOT_FOUND,,2026-07-12T22:52:18.706166+00:00
FL,palm-bay,198-palm-bay-rd-ne,https://locations.7brew.com/fl/palm-bay/198-palm-bay-rd-ne,200,https://locations.7brew.com/fl/palm-bay/198-palm-bay-rd-ne,574357,c823396bad9781c4c8d8009eb52d556b1fe0aa7966fa6231264c62a1f73c83c6,1,,,,,,,0,,,,,,0,FIELD_NOT_FOUND,,2026-07-12T22:52:19.643788+00:00
FL,panama-city,104-south-tyndall-parkway,https://locations.7brew.com/fl/panama-city/104-south-tyndall-parkway,200,https://locations.7brew.com/fl/panama-city/104-south-tyndall-parkway,111836,be80edf2857c10b767c8a4bf9deb32e0bec7ec5ce63099626da5a1aadd48fc24,1,,0and%20a%20smile.%20Visit%20our%20drive-thru%20today%20at%20104%20South%20Tyndall%20Parkway%22%2C%22c_openDate%22%3A%222025-05-12%22%2C%22c_pageTitle%22%3A%22Drive-Thru%20Coffee%20in%20Panama%20City%2C%20FL%20%7C%20Visit%207%20Brew%20at%20104%20South%20Tyndall%20Parkway%22%2C%22c_pagesURL%22%3A%22https%3A%2F%2Flocations.7brew.com%2Ffl%2Fpanama-city%2F104-south-tyndall-parkway%22%2C%22c_promoBanner1%22%3A%7B%22button%22%3A%7B%22label%22%3A%22Apply%20Today%22%2C%22link%22%3A%22https%3A%2F%2F7crew.,2025-05-12,offset:35985,raw_layer[0],2025-05-12,24,,,,,,0,FOUND,,2026-07-12T22:52:19.998928+00:00
FL,panama-city,2105-n-mlk-blvd,https://locations.7brew.com/fl/panama-city/2105-n-mlk-blvd,200,https://locations.7brew.com/fl/panama-city/2105-n-mlk-blvd,596365,8d562609b6b759c107c6854e793146ebc9ae258dabf21a53e0386e474e560850,1,,%20speed%20and%20a%20smile.%20Visit%20our%20drive-thru%20today%20at%202105%20N%20MLK%20Blvd%22%2C%22c_openDate%22%3A%222026-05-04%22%2C%22c_pageTitle%22%3A%22Drive-Thru%20Coffee%20in%20Panama%20City%2C%20FL%20%7C%20Visit%207%20Brew%20at%202105%20N%20MLK%20Blvd%22%2C%22c_pagesURL%22%3A%22https%3A%2F%2Flocations.7brew.com%2Ffl%2Fpanama-city%2F2105-n-mlk-blvd%22%2C%22c_promoBanner1%22%3A%7B%22button%22%3A%7B%22label%22%3A%22Apply%20Today%22%2C%22link%22%3A%22https%3A%2F%2F7crew.7brewcareers.com%2F%,2026-05-04,offset:39874,raw_layer[0],2026-05-04,24,,,,,,0,FOUND,,2026-07-12T22:52:20.789354+00:00
FL,pensacola,300-e-nine-mile-rd,https://locations.7brew.com/fl/pensacola/300-e-nine-mile-rd,200,https://locations.7brew.com/fl/pensacola/300-e-nine-mile-rd,546305,9b1c74442e715b3ae47e8d102fc983e0ef959f79dc03c8bcabd816a2fd16e8cf,1,,eed%20and%20a%20smile.%20Visit%20our%20drive-thru%20today%20at%20300%20E%20Nine%20Mile%20Rd%22%2C%22c_openDate%22%3A%222026-02-09%22%2C%22c_pageTitle%22%3A%22Drive-Thru%20Coffee%20in%20Pensacola%2C%20FL%20%7C%20Visit%207%20Brew%20at%20300%20E%20Nine%20Mile%20Rd%22%2C%22c_pagesURL%22%3A%22https%3A%2F%2Flocations.7brew.com%2Ffl%2Fpensacola%2F300-e-nine-mile-rd%22%2C%22c_promoBanner1%22%3A%7B%22button%22%3A%7B%22label%22%3A%22Apply%20Today%22%2C%22link%22%3A%22https%3A%2F%2F7crew.7brewcareers.com%2,2026-02-09,offset:39529,raw_layer[0],2026-02-09,24,,,,,,0,FOUND,,2026-07-12T22:52:21.574526+00:00
FL,pensacola,5305-n-davis,https://locations.7brew.com/fl/pensacola/5305-n-davis,200,https://locations.7brew.com/fl/pensacola/5305-n-davis,491695,37e4609385dfc4e24b7a3aab719a83e7009e2ca8aae452d9201fc493d653bce2,1,,,,,,,0,,,,,,0,FIELD_NOT_FOUND,,2026-07-12T22:52:22.478780+00:00
FL,pensacola,6881-north-9th-avenue,https://locations.7brew.com/fl/pensacola/6881-north-9th-avenue,200,https://locations.7brew.com/fl/pensacola/6881-north-9th-avenue,527450,f22c913112fb4b18dc486ebc10add7ecabcdd96a9874a88f5382392c4a8df208,1,,ed%20and%20a%20smile.%20Visit%20our%20drive-thru%20today%20at%206881%20North%209th%20Avenue%22%2C%22c_openDate%22%3A%222025-10-20%22%2C%22c_pageTitle%22%3A%22Drive-Thru%20Coffee%20in%20Pensacola%2C%20FL%20%7C%20Visit%207%20Brew%20at%206881%20North%209th%20Avenue%22%2C%22c_pagesURL%22%3A%22https%3A%2F%2Flocations.7brew.com%2Ffl%2Fpensacola%2F6881-north-9th-avenue%22%2C%22c_promoBanner1%22%3A%7B%22button%22%3A%7B%22label%22%3A%22Apply%20Today%22%2C%22link%22%3A%22https%3A%2F%2F7crew.7brewcareers.c,2025-10-20,offset:39714,raw_layer[0],2025-10-20,32,,,,,,0,FOUND,,2026-07-12T22:52:23.356760+00:00
FL,port-charlotte,4265-tamiami-trl,https://locations.7brew.com/fl/port-charlotte/4265-tamiami-trl,200,https://locations.7brew.com/fl/port-charlotte/4265-tamiami-trl,481918,fd1873d2d94530cecfb755b2703c4ef19b77a00b33c2d1bc5c232807aa2262a7,1,,h%20speed%20and%20a%20smile.%20Visit%20our%20drive-thru%20today%20at%204265%20Tamiami%20Trl%22%2C%22c_openDate%22%3A%222025-09-29%22%2C%22c_pageTitle%22%3A%22Drive-Thru%20Coffee%20in%20Port%20Charlotte%2C%20FL%20%7C%20Visit%207%20Brew%20at%204265%20Tamiami%20Trl%22%2C%22c_pagesURL%22%3A%22https%3A%2F%2Flocations.7brew.com%2Ffl%2Fport-charlotte%2F4265-tamiami-trl%22%2C%22c_promoBanner1%22%3A%7B%22button%22%3A%7B%22label%22%3A%22Apply%20Today%22%2C%22link%22%3A%22https%3A%2F%2F7crew.7brewcareers.c,2025-09-29,offset:39412,raw_layer[0],2025-09-29,24,,,,,,0,FOUND,,2026-07-12T22:52:24.065811+00:00
FL,port-st.-lucie,1907-southwest-gatlin-boulevard,https://locations.7brew.com/fl/port-st.-lucie/1907-southwest-gatlin-boulevard,200,https://locations.7brew.com/fl/port-st.-lucie/1907-southwest-gatlin-boulevard,123613,1f97844736884aa8112e56bf7c6bd8b44d17545b74da878fc26380d2a0d3f01e,1,,0a%20smile.%20Visit%20our%20drive-thru%20today%20at%201907%20Southwest%20Gatlin%20Boulevard%22%2C%22c_openDate%22%3A%222025-12-08%22%2C%22c_pageTitle%22%3A%22Drive-Thru%20Coffee%20in%20Port%20St.%20Lucie%2C%20FL%20%7C%20Visit%207%20Brew%20at%201907%20Southwest%20Gatlin%20Boulevard%22%2C%22c_pagesURL%22%3A%22https%3A%2F%2Flocations.7brew.com%2Ffl%2Fport-st.-lucie%2F1907-southwest-gatlin-boulevard%22%2C%22c_promoBanner1%22%3A%7B%22button%22%3A%7B%22label%22%3A%22Apply%20Today%22%2C%22link%22%3A%22,2025-12-08,offset:40420,raw_layer[0],2025-12-08,24,,,,,,0,FOUND,,2026-07-12T22:52:24.468770+00:00
FL,rockledge,5450-murrell-rd,https://locations.7brew.com/fl/rockledge/5450-murrell-rd,200,https://locations.7brew.com/fl/rockledge/5450-murrell-rd,626066,016b8eab597a65b41948301e6deb3f9095ed4b89359ffe7afcf380ad231db2da,1,,,,,,,0,,,,,,0,FIELD_NOT_FOUND,,2026-07-12T22:52:25.309683+00:00
FL,spring-hill,1321-commercial-way,https://locations.7brew.com/fl/spring-hill/1321-commercial-way,200,https://locations.7brew.com/fl/spring-hill/1321-commercial-way,561152,adeca286fc4558e53a6a89197f70470a4a0e939fa85fc3fafdca49ebca2f292b,1,,0speed%20and%20a%20smile.%20Visit%20our%20drive-thru%20today%20at%201321%20Commercial%20Way%22%2C%22c_openDate%22%3A%222026-03-09%22%2C%22c_pageTitle%22%3A%22Drive-Thru%20Coffee%20in%20Spring%20Hill%2C%20FL%20%7C%20Visit%207%20Brew%20at%201321%20Commercial%20Way%22%2C%22c_pagesURL%22%3A%22https%3A%2F%2Flocations.7brew.com%2Ffl%2Fspring-hill%2F1321-commercial-way%22%2C%22c_promoBanner1%22%3A%7B%22button%22%3A%7B%22label%22%3A%22Apply%20Today%22%2C%22link%22%3A%22https%3A%2F%2F7crew.7brewcareers.c,2026-03-09,offset:39512,raw_layer[0],2026-03-09,32,,,,,,0,FOUND,,2026-07-12T22:52:26.320727+00:00
FL,tallahassee,2901-n-monroe,https://locations.7brew.com/fl/tallahassee/2901-n-monroe,200,https://locations.7brew.com/fl/tallahassee/2901-n-monroe,538860,091af299c7deca719a2eb741a7ccc1a98a9e4840d271b7897b484bcb83e23fb4,1,,,,,,,0,,,,,,0,FIELD_NOT_FOUND,,2026-07-12T22:52:27.060298+00:00
FL,tallahassee,3804-n-monroe-st,https://locations.7brew.com/fl/tallahassee/3804-n-monroe-st,200,https://locations.7brew.com/fl/tallahassee/3804-n-monroe-st,606168,9ef2cdb3adf9a310884b221c7fdda62f8d2102e7df7ec27afc8ced8838ed6b3f,1,,,,,,,0,,,,,,0,FIELD_NOT_FOUND,,2026-07-12T22:52:28.034299+00:00
FL,tampa,3603-west-hillsborough-avenue,https://locations.7brew.com/fl/tampa/3603-west-hillsborough-avenue,200,https://locations.7brew.com/fl/tampa/3603-west-hillsborough-avenue,492649,f0ebfcb6933dd6c9f9d1cf370c28c79a65d5a6a8ddd451f312e172b97bd59296,1,,%20a%20smile.%20Visit%20our%20drive-thru%20today%20at%203603%20West%20Hillsborough%20Avenue%22%2C%22c_openDate%22%3A%222025-10-20%22%2C%22c_pageTitle%22%3A%22Drive-Thru%20Coffee%20in%20Tampa%2C%20FL%20%7C%20Visit%207%20Brew%20at%203603%20West%20Hillsborough%20Avenue%22%2C%22c_pagesURL%22%3A%22https%3A%2F%2Flocations.7brew.com%2Ffl%2Ftampa%2F3603-west-hillsborough-avenue%22%2C%22c_promoBanner1%22%3A%7B%22button%22%3A%7B%22label%22%3A%22Apply%20Today%22%2C%22link%22%3A%22https%3A%2F%2F7crew.7brewc,2025-10-20,offset:35969,raw_layer[0],2025-10-20,32,,,,,,0,FOUND,,2026-07-12T22:52:28.926916+00:00
FL,west-palm-beach,2019-okeechobee-blvd,https://locations.7brew.com/fl/west-palm-beach/2019-okeechobee-blvd,200,https://locations.7brew.com/fl/west-palm-beach/2019-okeechobee-blvd,546481,7f803b721e8c37b8bd5e1847ba3fe412e464aa21145c59a21fc91b9d546c2b11,1,,,,,,,0,,,,,,0,FIELD_NOT_FOUND,,2026-07-12T22:52:29.762422+00:00
FL,winter-springs,1248-east-state-road-434,https://locations.7brew.com/fl/winter-springs/1248-east-state-road-434,200,https://locations.7brew.com/fl/winter-springs/1248-east-state-road-434,126313,f8c7f83cdadad4c2f9fccce45a19711b6674edba07768de806b09064eb4ca89d,1,,and%20a%20smile.%20Visit%20our%20drive-thru%20today%20at%201248%20East%20State%20Road%20434%22%2C%22c_openDate%22%3A%222026-07-20%22%2C%22c_pageTitle%22%3A%22Drive-Thru%20Coffee%20in%20Winter%20Springs%2C%20FL%20%7C%20Visit%207%20Brew%20at%201248%20East%20State%20Road%20434%22%2C%22c_pagesURL%22%3A%22https%3A%2F%2Flocations.7brew.com%2Ffl%2Fwinter-springs%2F1248-east-state-road-434%22%2C%22c_promoBanner1%22%3A%7B%22button%22%3A%7B%22label%22%3A%22Apply%20Today%22%2C%22link%22%3A%22https%3A%2F%2F,2026-07-20,offset:39825,raw_layer[0],2026-07-20,24,,,,,,0,FOUND,,2026-07-12T22:52:30.227697+00:00
